title	subtitle	id	networkName	networkId	color	textColor	latitude	longitude	type	location	bike_count	electric_bike_count	dock_count
Electric scooter		369e4605-0934-4ded-b473-2dd6241acad2	Lime	678	14D200	FFFFFF	38.9023780	-77.0298320	electric-scooter	Washington, DC	0	0	0
Electric scooter		0d92118b-ed54-45ab-81a4-ac118120d470	Lime	678	14D200	FFFFFF	38.9038990	-77.0304580	electric-scooter	Washington, DC	0	0	0
Electric scooter		3d035b51-f1ca-420f-8961-b30f9fbb4a47	Lime	678	14D200	FFFFFF	38.9139100	-77.0321040	electric-scooter	Washington, DC	0	0	0
Electric scooter		ab66322d-f537-4b6c-81d9-d2f5dfbdc051	Lime	678	14D200	FFFFFF	38.9027260	-77.0365190	electric-scooter	Washington, DC	0	0	0
Electric scooter		e61c277b-e77f-47b6-8bae-5040a545f2e1	Lime	678	14D200	FFFFFF	38.9038300	-77.0402110	electric-scooter	Washington, DC	0	0	0
Electric scooter		1c490374-2111-434b-a492-d4db58db6dfd	Lime	678	14D200	FFFFFF	38.9126250	-77.0317750	electric-scooter	Washington, DC	0	0	0
Electric scooter		09bf5a9d-ca1b-42dd-86ed-078bef86f3e6	Lime	678	14D200	FFFFFF	38.9125830	-77.0317960	electric-scooter	Washington, DC	0	0	0
Electric scooter		c53e6478-8262-4b14-b255-b520a060a877	Lime	678	14D200	FFFFFF	38.9078820	-77.0318650	electric-scooter	Washington, DC	0	0	0
Electric scooter		51f9fd68-5b40-4af7-8dbb-1437c65cf315	Lime	678	14D200	FFFFFF	38.9140020	-77.0318980	electric-scooter	Washington, DC	0	0	0
Electric scooter		06722f24-cfe0-41b5-81bd-34258f7a8c19	Lime	678	14D200	FFFFFF	38.9002540	-77.0319190	electric-scooter	Washington, DC	0	0	0
Electric scooter		95e5b666-17a7-424d-83a6-4328ddb42d98	Lime	678	14D200	FFFFFF	38.9112490	-77.0319280	electric-scooter	Washington, DC	0	0	0
Electric scooter		01bd7c48-9cd4-4ee9-ad2c-d5c9d9e8d7d5	Lime	678	14D200	FFFFFF	38.9025500	-77.0320120	electric-scooter	Washington, DC	0	0	0
Electric scooter		e8a2e697-7372-4155-a77f-e14f15a74bfd	Lime	678	14D200	FFFFFF	38.9009630	-77.0320240	electric-scooter	Washington, DC	0	0	0
Electric scooter		957146bf-abbc-4325-9860-cc232bc695d7	Lime	678	14D200	FFFFFF	38.9142440	-77.0321270	electric-scooter	Washington, DC	0	0	0
Electric scooter		4198faaa-2667-447b-b095-c9260f1163f8	Lime	678	14D200	FFFFFF	38.9144040	-77.0321670	electric-scooter	Washington, DC	0	0	0
Electric scooter		3c8883ee-0da1-46c1-8a13-35aa13e9ece4	Lime	678	14D200	FFFFFF	38.9055760	-77.0322250	electric-scooter	Washington, DC	0	0	0
Electric scooter		ce7101d3-dfc9-4be5-9d97-e675c4a42e50	Lime	678	14D200	FFFFFF	38.9014850	-77.0323700	electric-scooter	Washington, DC	0	0	0
Electric scooter		e0cfb2f9-0ad9-4b29-bd81-fb3069c75fe0	Lime	678	14D200	FFFFFF	38.9027350	-77.0325160	electric-scooter	Washington, DC	0	0	0
Electric scooter		0d8bca0f-2f80-48c6-9f3c-060cf2f7f957	Lime	678	14D200	FFFFFF	38.9155960	-77.0325220	electric-scooter	Washington, DC	0	0	0
Electric scooter		0eca4efc-1746-4371-b6f3-c74196c97bf5	Lime	678	14D200	FFFFFF	38.9060970	-77.0335550	electric-scooter	Washington, DC	0	0	0
Electric scooter		14783928-6721-4e62-b220-d744fdb0f5e6	Lime	678	14D200	FFFFFF	38.9061830	-77.0336710	electric-scooter	Washington, DC	0	0	0
Electric scooter		3708df8b-73bd-476e-9bcd-753d52280869	Lime	678	14D200	FFFFFF	38.9002660	-77.0337530	electric-scooter	Washington, DC	0	0	0
Electric scooter		a00f21c7-c8af-4584-972f-42f14bf8d9ae	Lime	678	14D200	FFFFFF	38.8994320	-77.0337650	electric-scooter	Washington, DC	0	0	0
Electric scooter		cb5377f5-8b9a-4f1f-817f-860f467211da	Lime	678	14D200	FFFFFF	38.9060450	-77.0339650	electric-scooter	Washington, DC	0	0	0
Electric scooter		54bc754a-317e-4cfd-a5a2-2bcefe9a3c56	Lime	678	14D200	FFFFFF	38.9038920	-77.0344380	electric-scooter	Washington, DC	0	0	0
Electric scooter		34793ac6-ccd7-4dd3-83c2-9c90f2831f47	Lime	678	14D200	FFFFFF	38.9031630	-77.0344800	electric-scooter	Washington, DC	0	0	0
Electric scooter		7319a360-5e7f-4e17-b5d2-1c2c9fad2a79	Lime	678	14D200	FFFFFF	38.9149170	-77.0345570	electric-scooter	Washington, DC	0	0	0
Electric scooter		7e480517-0478-40ae-bffa-9562ca77e39e	Lime	678	14D200	FFFFFF	38.9079730	-77.0345930	electric-scooter	Washington, DC	0	0	0
Electric scooter		06774daf-d586-4831-8c9e-4cb77f87e1ee	Lime	678	14D200	FFFFFF	38.9012690	-77.0347530	electric-scooter	Washington, DC	0	0	0
Electric scooter		fef06a44-7e9c-4df5-b0f4-e741b43ff59f	Lime	678	14D200	FFFFFF	38.9037600	-77.0352810	electric-scooter	Washington, DC	0	0	0
Electric scooter		907eb74c-f0cb-4437-b6fb-d4a36a8cb95b	Lime	678	14D200	FFFFFF	38.9075070	-77.0355430	electric-scooter	Washington, DC	0	0	0
Electric scooter		4cdbe0f6-6cd1-45ec-a5e3-687a3cd3cccb	Lime	678	14D200	FFFFFF	38.9037250	-77.0355490	electric-scooter	Washington, DC	0	0	0
Electric scooter		d8c8f185-e758-4609-80e4-aafe0ed7923f	Lime	678	14D200	FFFFFF	38.9025150	-77.0361060	electric-scooter	Washington, DC	0	0	0
Electric scooter		3eba0733-dd4d-49db-a2b9-b7faa3d6bec3	Lime	678	14D200	FFFFFF	38.9038050	-77.0363090	electric-scooter	Washington, DC	0	0	0
Electric scooter		59f3d505-d154-4fbc-9373-0396048983f2	Lime	678	14D200	FFFFFF	38.9026250	-77.0363400	electric-scooter	Washington, DC	0	0	0
Electric scooter		fb08d834-e527-4bb9-9b96-59f6578b541a	Lime	678	14D200	FFFFFF	38.9028250	-77.0364480	electric-scooter	Washington, DC	0	0	0
Electric scooter		205c8ebc-96d6-4ee4-9d29-cec57ed66a03	Lime	678	14D200	FFFFFF	38.9066230	-77.0366540	electric-scooter	Washington, DC	0	0	0
Electric scooter		fd5cfa88-720e-4286-89e4-c19e25947751	Lime	678	14D200	FFFFFF	38.9067860	-77.0366780	electric-scooter	Washington, DC	0	0	0
Electric scooter		fe93919f-aa39-4903-bfc7-8086efb9ef3a	Lime	678	14D200	FFFFFF	38.9069390	-77.0373750	electric-scooter	Washington, DC	0	0	0
Electric scooter		add737b4-bc84-417b-914b-3e579ab9dd11	Lime	678	14D200	FFFFFF	38.9068180	-77.0375810	electric-scooter	Washington, DC	0	0	0
Electric scooter		154b73a7-a867-4cff-88dd-7cf0c7e513e7	Lime	678	14D200	FFFFFF	38.9026930	-77.0384460	electric-scooter	Washington, DC	0	0	0
Electric scooter		5557b5ef-8bb4-4006-a7f7-1d3c83436dff	Lime	678	14D200	FFFFFF	38.9026220	-77.0385110	electric-scooter	Washington, DC	0	0	0
Electric scooter		edc0c025-78a4-4592-a92a-94a5d2dfa302	Lime	678	14D200	FFFFFF	38.9024760	-77.0387850	electric-scooter	Washington, DC	0	0	0
Electric scooter		e73ed285-1fc1-4e1b-ab45-0c23fb2bcd5d	Lime	678	14D200	FFFFFF	38.9025870	-77.0388260	electric-scooter	Washington, DC	0	0	0
Electric scooter		5207f18a-c588-462e-ac70-2b96afac8a30	Lime	678	14D200	FFFFFF	38.9118660	-77.0305680	electric-scooter	Washington, DC	0	0	0
Electric scooter		35395250-70e9-4b6f-83c7-38b45fd18be2	Lime	678	14D200	FFFFFF	38.9026500	-77.0306830	electric-scooter	Washington, DC	0	0	0
Electric scooter		28863732-1329-49e6-82e1-3f2781bb8525	Lime	678	14D200	FFFFFF	38.9025410	-77.0307220	electric-scooter	Washington, DC	0	0	0
Electric scooter		e7ee4773-2193-44f3-8a03-3b7374a13ff8	Lime	678	14D200	FFFFFF	38.9002660	-77.0317430	electric-scooter	Washington, DC	0	0	0
Electric scooter		3742320c-7b55-41fa-9502-e9d09a767d1e	Lime	678	14D200	FFFFFF	38.9022790	-77.0318140	electric-scooter	Washington, DC	0	0	0
Electric scooter		aad4d218-78c6-4d6e-b4b4-47a44ee68eac	Lime	678	14D200	FFFFFF	38.8999720	-77.0318270	electric-scooter	Washington, DC	0	0	0
Electric scooter		05943ca3-9679-459c-a431-14d96b92b672	Lime	678	14D200	FFFFFF	38.9135340	-77.0318900	electric-scooter	Washington, DC	0	0	0
Electric scooter		612a3a15-343d-4928-ac3c-6817307c8202	Lime	678	14D200	FFFFFF	38.9122140	-77.0318960	electric-scooter	Washington, DC	0	0	0
Electric scooter		c1d5091c-8df7-432e-90dd-fbf905688c1c	Lime	678	14D200	FFFFFF	38.9079540	-77.0319160	electric-scooter	Washington, DC	0	0	0
Electric scooter		0e1ebaa4-7018-443c-9a06-ba81a47eb600	Lime	678	14D200	FFFFFF	38.9094680	-77.0319200	electric-scooter	Washington, DC	0	0	0
Electric scooter		c06187d2-29f6-43df-8846-73d00ed5e722	Lime	678	14D200	FFFFFF	38.9147790	-77.0320490	electric-scooter	Washington, DC	0	0	0
Electric scooter		95cf0719-caa6-425c-916f-19dff8d1705f	Lime	678	14D200	FFFFFF	38.9139360	-77.0321110	electric-scooter	Washington, DC	0	0	0
Electric scooter		e20ddf76-9884-41e8-82b1-cf15ea229a9c	Lime	678	14D200	FFFFFF	38.9126510	-77.0321620	electric-scooter	Washington, DC	0	0	0
Electric scooter		384bf50c-053c-48e4-a610-fe67d4091ce5	Lime	678	14D200	FFFFFF	38.9113040	-77.0321950	electric-scooter	Washington, DC	0	0	0
Electric scooter		4831e72e-1340-4a73-aeda-aed70024da6a	Lime	678	14D200	FFFFFF	38.9140820	-77.0325020	electric-scooter	Washington, DC	0	0	0
Electric scooter		454982ab-ce26-4a2d-a0f7-0a26bd7bc486	Lime	678	14D200	FFFFFF	38.9132760	-77.0327440	electric-scooter	Washington, DC	0	0	0
Electric scooter		747f9835-28d4-490f-9932-70a5e13e60d6	Lime	678	14D200	FFFFFF	38.9102970	-77.0331700	electric-scooter	Washington, DC	0	0	0
Electric scooter		d6d9af5e-6835-4351-bd53-a21bb2897a78	Lime	678	14D200	FFFFFF	38.9072170	-77.0335220	electric-scooter	Washington, DC	0	0	0
Electric scooter		5686f3f1-aa80-4279-b78b-09444b776c07	Lime	678	14D200	FFFFFF	38.8997130	-77.0337250	electric-scooter	Washington, DC	0	0	0
Electric scooter		f0b13e83-e901-47ce-b6f6-91ef5b493075	Lime	678	14D200	FFFFFF	38.9049510	-77.0347480	electric-scooter	Washington, DC	0	0	0
Electric scooter		02fdc589-677c-41a2-b64a-86b3f072337e	Lime	678	14D200	FFFFFF	38.9047630	-77.0354970	electric-scooter	Washington, DC	0	0	0
Electric scooter		5dc90ad6-ea14-43af-abed-a5df1284bffc	Lime	678	14D200	FFFFFF	38.9069650	-77.0375730	electric-scooter	Washington, DC	0	0	0
Electric scooter		268e55e0-32a0-4e25-bd69-33e65ab220bc	Lime	678	14D200	FFFFFF	38.9126700	-77.0376550	electric-scooter	Washington, DC	0	0	0
Electric scooter		3a1ba786-680f-41e6-b569-c34724b8af6c	Lime	678	14D200	FFFFFF	38.9140950	-77.0380950	electric-scooter	Washington, DC	0	0	0
Electric scooter		f3602dcd-f29b-4155-960d-3624940dd4aa	Lime	678	14D200	FFFFFF	38.9096430	-77.0380970	electric-scooter	Washington, DC	0	0	0
Electric scooter		e0ef4cf2-8ace-4b7e-b2a2-1ce4327d963f	Lime	678	14D200	FFFFFF	38.9032690	-77.0384180	electric-scooter	Washington, DC	0	0	0
Electric scooter		7e5c7546-0bd8-4103-bce6-4498b7f504fe	Lime	678	14D200	FFFFFF	38.9034200	-77.0386530	electric-scooter	Washington, DC	0	0	0
Electric scooter		5b03377f-615c-4742-8d53-c3725919c083	Lime	678	14D200	FFFFFF	38.9020840	-77.0389820	electric-scooter	Washington, DC	0	0	0
Electric scooter		31e79b4c-4c13-4ea5-8fd3-17406979f090	Lime	678	14D200	FFFFFF	38.9064380	-77.0390900	electric-scooter	Washington, DC	0	0	0
Electric scooter		d4a3184d-e970-4799-ae95-c9a3dec1ff5c	Lime	678	14D200	FFFFFF	38.9036580	-77.0391760	electric-scooter	Washington, DC	0	0	0
Electric scooter		bcccde66-5a35-4456-afb1-c9016e28e0bb	Lime	678	14D200	FFFFFF	38.9007310	-77.0396230	electric-scooter	Washington, DC	0	0	0
Electric scooter		95665a13-3cc5-4d04-9c6c-e70e35f28cb0	Lime	678	14D200	FFFFFF	38.9085280	-77.0400500	electric-scooter	Washington, DC	0	0	0
Electric scooter		a09e3da2-556e-4511-b8f8-047b2f78c1ed	Lime	678	14D200	FFFFFF	38.9035950	-77.0401100	electric-scooter	Washington, DC	0	0	0
Electric scooter		db208339-5a86-4d4f-be80-f1bdae59209b	Lime	678	14D200	FFFFFF	38.9015780	-77.0401240	electric-scooter	Washington, DC	0	0	0
Electric scooter		701b9161-7bba-4a47-be87-550115a7972b	Lime	678	14D200	FFFFFF	38.9058740	-77.0403500	electric-scooter	Washington, DC	0	0	0
Electric scooter		c363f558-493e-475d-8c43-2b85243e2b68	Lime	678	14D200	FFFFFF	38.9014440	-77.0404710	electric-scooter	Washington, DC	0	0	0
Electric scooter		cef134a2-5752-4334-a18c-2dbed6eff3d0	Lime	678	14D200	FFFFFF	38.9024100	-77.0410640	electric-scooter	Washington, DC	0	0	0
Electric scooter		82523c3c-cd19-4576-bc73-b40059184e8f	Lime	678	14D200	FFFFFF	38.9054510	-77.0410740	electric-scooter	Washington, DC	0	0	0
Electric scooter		ae089f77-e64e-44dd-a985-7659d332e339	Lime	678	14D200	FFFFFF	38.9059200	-77.0413310	electric-scooter	Washington, DC	0	0	0
Electric scooter		d88795fa-c3b5-4ecc-871d-c78a10bbe355	Lime	678	14D200	FFFFFF	38.9014250	-77.0414570	electric-scooter	Washington, DC	0	0	0
Electric scooter		187d9ac7-6036-49a6-a5dc-c2ebc75fed49	Lime	678	14D200	FFFFFF	38.9014370	-77.0416310	electric-scooter	Washington, DC	0	0	0
Electric scooter		8eeab9f0-e3f5-4b46-8336-b42c0e51f414	Lime	678	14D200	FFFFFF	38.9073810	-77.0422990	electric-scooter	Washington, DC	0	0	0
Electric scooter		e9d4bb40-68eb-41b6-9014-fb96d82dccf6	Lime	678	14D200	FFFFFF	38.9133770	-77.0423270	electric-scooter	Washington, DC	0	0	0
Electric scooter		5cbc1bf6-84b1-45b7-9d92-97e2665c7f66	Lime	678	14D200	FFFFFF	38.9072960	-77.0423780	electric-scooter	Washington, DC	0	0	0
Electric scooter		d47fcfc8-1cb7-4d0c-94e7-a53852da0823	Lime	678	14D200	FFFFFF	38.9076580	-77.0424030	electric-scooter	Washington, DC	0	0	0
Electric scooter		166ace68-27ca-485b-a127-6c0e8576b38d	Lime	678	14D200	FFFFFF	38.9027160	-77.0425570	electric-scooter	Washington, DC	0	0	0
Electric scooter		e6d742ec-0aa6-4d21-9431-a993568ef8b5	Lime	678	14D200	FFFFFF	38.9028470	-77.0427900	electric-scooter	Washington, DC	0	0	0
Electric scooter		96e359aa-0b59-4059-adc0-08532a293ee7	Lime	678	14D200	FFFFFF	38.9027610	-77.0429440	electric-scooter	Washington, DC	0	0	0
Electric scooter		749f5115-e7c5-44c6-81e3-36547e9d07f9	Lime	678	14D200	FFFFFF	38.9057060	-77.0430010	electric-scooter	Washington, DC	0	0	0
Electric scooter		27ff748e-7963-4f5d-b31c-3c608bea4ed0	Lime	678	14D200	FFFFFF	38.9026640	-77.0430020	electric-scooter	Washington, DC	0	0	0
Electric scooter		64b466b7-2f94-4fcc-91aa-8388147a639b	Lime	678	14D200	FFFFFF	38.9025880	-77.0432920	electric-scooter	Washington, DC	0	0	0
Electric scooter		ddb33826-265a-4c6a-9007-39b7ea63e9d5	Lime	678	14D200	FFFFFF	38.9044030	-77.0435770	electric-scooter	Washington, DC	0	0	0
Electric scooter		f30171d3-1ea9-4c33-9382-9c0ed984b0ad	Lime	678	14D200	FFFFFF	38.9042570	-77.0435900	electric-scooter	Washington, DC	0	0	0
Electric scooter		21e84337-3e29-4734-8810-1afd2e1beaa4	Lime	678	14D200	FFFFFF	38.9041910	-77.0466930	electric-scooter	Washington, DC	0	0	0
Electric scooter		120f5c86-5caa-4fec-9cd8-93d10c5b2107	Lime	678	14D200	FFFFFF	38.9018220	-77.0392160	electric-scooter	Washington, DC	0	0	0
Electric scooter		b2f7f1ed-8652-4a5f-9ddd-077ae0956788	Lime	678	14D200	FFFFFF	38.9013450	-77.0392390	electric-scooter	Washington, DC	0	0	0
Electric scooter		61d9d579-7f7d-4264-8c77-08245fb12d48	Lime	678	14D200	FFFFFF	38.9017870	-77.0393690	electric-scooter	Washington, DC	0	0	0
Electric scooter		d25131dc-e88c-4741-994e-e091451cab87	Lime	678	14D200	FFFFFF	38.9062980	-77.0393800	electric-scooter	Washington, DC	0	0	0
Electric scooter		4ef5e8ef-8b10-46ee-9bb5-d99d13b3ddb0	Lime	678	14D200	FFFFFF	38.9012190	-77.0394740	electric-scooter	Washington, DC	0	0	0
Electric scooter		c6a05b43-175b-4acc-a890-0e51021a0f0d	Lime	678	14D200	FFFFFF	38.9012450	-77.0394800	electric-scooter	Washington, DC	0	0	0
Electric scooter		0e2d62e8-7250-465c-9b43-73940931de4a	Lime	678	14D200	FFFFFF	38.9072740	-77.0395470	electric-scooter	Washington, DC	0	0	0
Electric scooter		8eec5aa6-6080-458a-a192-a17a9481a470	Lime	678	14D200	FFFFFF	38.9011120	-77.0395470	electric-scooter	Washington, DC	0	0	0
Electric scooter		6e2eabb6-7264-49d7-b434-15b353554923	Lime	678	14D200	FFFFFF	38.9025800	-77.0395780	electric-scooter	Washington, DC	0	0	0
Electric scooter		bb2ead66-fef6-41a9-817d-8cc9a7c27e58	Lime	678	14D200	FFFFFF	38.9072530	-77.0396240	electric-scooter	Washington, DC	0	0	0
Electric scooter		05f5b3e2-6892-40a8-bc76-09306f42b930	Lime	678	14D200	FFFFFF	38.9015250	-77.0396720	electric-scooter	Washington, DC	0	0	0
Electric scooter		814cc61a-f428-4d67-aa2e-3ad4443ac613	Lime	678	14D200	FFFFFF	38.9084750	-77.0400750	electric-scooter	Washington, DC	0	0	0
Electric scooter		9184b2d8-1aee-43a1-b6d2-527bde320b31	Lime	678	14D200	FFFFFF	38.9072570	-77.0401860	electric-scooter	Washington, DC	0	0	0
Electric scooter		3e0d5cd5-1c07-4755-96af-f6d8bc096827	Lime	678	14D200	FFFFFF	38.9015110	-77.0402000	electric-scooter	Washington, DC	0	0	0
Electric scooter		482d2a00-c499-4e64-8b7f-7f5a6ecd7caf	Lime	678	14D200	FFFFFF	38.9014860	-77.0402170	electric-scooter	Washington, DC	0	0	0
Electric scooter		d7664920-355e-4530-b9e4-f93f0226dcb0	Lime	678	14D200	FFFFFF	38.9037530	-77.0402540	electric-scooter	Washington, DC	0	0	0
Electric scooter		323d3450-9696-4ab4-b8e0-1cb0b93e65dd	Lime	678	14D200	FFFFFF	38.9038060	-77.0402610	electric-scooter	Washington, DC	0	0	0
Electric scooter		be0ecfab-791c-467b-b46d-fe0d43128ce2	Lime	678	14D200	FFFFFF	38.9037560	-77.0403530	electric-scooter	Washington, DC	0	0	0
Electric scooter		27d93cf0-2cad-4bc3-87c1-f42d12a6302f	Lime	678	14D200	FFFFFF	38.9119200	-77.0403730	electric-scooter	Washington, DC	0	0	0
Electric scooter		cbe44d95-fdd9-4ea2-aecf-dcb09517479c	Lime	678	14D200	FFFFFF	38.9141430	-77.0404580	electric-scooter	Washington, DC	0	0	0
Electric scooter		561e5955-a09f-40a6-92fc-fd2444b676e5	Lime	678	14D200	FFFFFF	38.9042370	-77.0405060	electric-scooter	Washington, DC	0	0	0
Electric scooter		e7bbb58e-cc40-4c94-9fe5-5e24d451ee0c	Lime	678	14D200	FFFFFF	38.9038580	-77.0412130	electric-scooter	Washington, DC	0	0	0
Electric scooter		087e8d25-799e-4a09-8497-a3334c070e55	Lime	678	14D200	FFFFFF	38.9024770	-77.0413610	electric-scooter	Washington, DC	0	0	0
Electric scooter		2414424d-e8c5-406d-8c12-5abaa67f078b	Lime	678	14D200	FFFFFF	38.9059280	-77.0415570	electric-scooter	Washington, DC	0	0	0
Electric scooter		a5c7bafe-cd3a-452b-a755-a25c93b19c3f	Lime	678	14D200	FFFFFF	38.9014580	-77.0415980	electric-scooter	Washington, DC	0	0	0
Electric scooter		1065a266-46a1-40f1-a2ae-31f0183702cb	Lime	678	14D200	FFFFFF	38.9066850	-77.0416880	electric-scooter	Washington, DC	0	0	0
Electric scooter		dd6442ed-1296-471d-80fc-fe2a29194cdf	Lime	678	14D200	FFFFFF	38.9127140	-77.0417210	electric-scooter	Washington, DC	0	0	0
Electric scooter		9f33465a-28fe-40b8-b073-4a1ab460bf02	Lime	678	14D200	FFFFFF	38.9001590	-77.0417660	electric-scooter	Washington, DC	0	0	0
Electric scooter		1c8eecae-60af-42e8-bddd-6fc761b23978	Lime	678	14D200	FFFFFF	38.9056140	-77.0419470	electric-scooter	Washington, DC	0	0	0
Electric scooter		c32cc344-dd7c-49f4-afdb-39d46f90c470	Lime	678	14D200	FFFFFF	38.9055620	-77.0419960	electric-scooter	Washington, DC	0	0	0
Electric scooter		d60a6f0f-0e75-4a77-a7d7-4f638418c667	Lime	678	14D200	FFFFFF	38.9069940	-77.0420540	electric-scooter	Washington, DC	0	0	0
Electric scooter		a67ee94e-438e-4be8-8940-b3a2887e4ac4	Lime	678	14D200	FFFFFF	38.9026740	-77.0421270	electric-scooter	Washington, DC	0	0	0
Electric scooter		ca4931d9-a400-4999-bbd8-ed992612c4c7	Lime	678	14D200	FFFFFF	38.9111960	-77.0426220	electric-scooter	Washington, DC	0	0	0
Electric scooter		10969c7d-af91-4816-9154-30d4ef3219cc	Lime	678	14D200	FFFFFF	38.9073740	-77.0426540	electric-scooter	Washington, DC	0	0	0
Electric scooter		64fc5525-74b6-4782-b64b-2b60c60a7225	Lime	678	14D200	FFFFFF	38.9083340	-77.0428920	electric-scooter	Washington, DC	0	0	0
Electric scooter		14ab5928-7d9f-4e45-9856-8b458be1511a	Lime	678	14D200	FFFFFF	38.9073720	-77.0429390	electric-scooter	Washington, DC	0	0	0
Electric scooter		fe85cf94-f14a-4cab-9d61-8780eebed13d	Lime	678	14D200	FFFFFF	38.9111000	-77.0430630	electric-scooter	Washington, DC	0	0	0
Electric scooter		e7b2f44a-586c-425c-877c-e40a0e4e8587	Lime	678	14D200	FFFFFF	38.9026520	-77.0430920	electric-scooter	Washington, DC	0	0	0
Electric scooter		3df53571-f336-449d-890a-aa826c28064c	Lime	678	14D200	FFFFFF	38.9026760	-77.0432300	electric-scooter	Washington, DC	0	0	0
Electric scooter		44d08778-e9a9-4a72-a8f2-211c233f01cb	Lime	678	14D200	FFFFFF	38.9025220	-77.0432500	electric-scooter	Washington, DC	0	0	0
Electric scooter		476510d0-ba41-47c5-bf2b-182121efa321	Lime	678	14D200	FFFFFF	38.9041070	-77.0433520	electric-scooter	Washington, DC	0	0	0
Electric scooter		ad645b3f-58be-4ca7-8a4b-9cd6bd30783f	Lime	678	14D200	FFFFFF	38.9143050	-77.0435260	electric-scooter	Washington, DC	0	0	0
Electric scooter		290781c7-7c1f-497d-bfb0-b5d97a3957ac	Lime	678	14D200	FFFFFF	38.9039190	-77.0435400	electric-scooter	Washington, DC	0	0	0
Electric scooter		941286fd-b75f-4b3b-aedd-b15f29d2552e	Lime	678	14D200	FFFFFF	38.9104550	-77.0435660	electric-scooter	Washington, DC	0	0	0
Electric scooter		8b054bee-0793-492f-9b0e-707915c86289	Lime	678	14D200	FFFFFF	38.9126870	-77.0436310	electric-scooter	Washington, DC	0	0	0
Electric scooter		85bfc15b-f109-4f41-8462-a74c408c87e8	Lime	678	14D200	FFFFFF	38.9013530	-77.0436520	electric-scooter	Washington, DC	0	0	0
Electric scooter		ae9dee7d-c26d-4ea5-ac6d-872ec4e592cd	Lime	678	14D200	FFFFFF	38.9079660	-77.0438390	electric-scooter	Washington, DC	0	0	0
Electric scooter		b00b0dbf-bdea-439d-9ed1-852c6603f9aa	Lime	678	14D200	FFFFFF	38.9027230	-77.0447930	electric-scooter	Washington, DC	0	0	0
Electric scooter		25450827-8488-4ebe-870b-824f7ab46f14	Lime	678	14D200	FFFFFF	38.9027960	-77.0450980	electric-scooter	Washington, DC	0	0	0
Electric scooter		59f70b66-8a0d-4bc3-914c-a350ce1b9b39	Lime	678	14D200	FFFFFF	38.9058790	-77.0469500	electric-scooter	Washington, DC	0	0	0
Electric scooter		06c8400f-5be1-4339-8150-94c4c1db3556	Lime	678	14D200	FFFFFF	38.9096940	-77.0332480	electric-scooter	Washington, DC	0	0	0
Electric scooter		97a297bb-7736-4387-aff2-89166456b056	Lime	678	14D200	FFFFFF	38.9097270	-77.0332950	electric-scooter	Washington, DC	0	0	0
Electric scooter		8e2f4b39-6f79-4671-8abc-9fbfee1f14e3	Lime	678	14D200	FFFFFF	38.9036360	-77.0333040	electric-scooter	Washington, DC	0	0	0
Electric scooter		8c1a5cfc-1fe5-48e3-ab96-6ee8b83001c8	Lime	678	14D200	FFFFFF	38.8993890	-77.0338020	electric-scooter	Washington, DC	0	0	0
Electric scooter		07929830-e97e-459b-a697-ecccfc777cdf	Lime	678	14D200	FFFFFF	38.9008740	-77.0344550	electric-scooter	Washington, DC	0	0	0
Electric scooter		caf5dfeb-dd7b-4aff-ab82-3125cbde7756	Lime	678	14D200	FFFFFF	38.9150230	-77.0344680	electric-scooter	Washington, DC	0	0	0
Electric scooter		9d991e18-5326-4b54-a833-3374220038d1	Lime	678	14D200	FFFFFF	38.9008900	-77.0345090	electric-scooter	Washington, DC	0	0	0
Electric scooter		5c3d92bf-e016-4985-9d5a-aca4e2532a49	Lime	678	14D200	FFFFFF	38.9080000	-77.0346080	electric-scooter	Washington, DC	0	0	0
